StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,MobileDev,Q_TotalDuration,AmazonId,treatment
2021-12-08 10:44:15,2021-12-08 10:45:46,IP Address,74.83.19.174,100,90,True,2021-12-08 10:45:46,R_6yX3BK70PdnUiCB,,,,,39.110107421875,-84.66069793701171875,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat decrease admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Strongly agree,More likely,Moderate,Republican,Immigrant (foreign born),Bachelor's degree,"Black or African American, not Hispanic/Latino",35,"$20,000 to $34,999",Male,Jewish,nice,0,90,AJ82AHAXAW6Q4,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:08:38,2021-12-08 10:45:59,IP Address,75.142.74.183,100,2240,True,2021-12-08 10:45:59,R_3HHaTIgcSntEsjL,,,,,46.2292022705078125,-119.170501708984375,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat decrease admissions of refugees and asylum seekers.,My city of residence should resettle somewhat less refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Strongly agree,Agree,Significantly more likely,Moderate,Republican,Immigrant (foreign born),Bachelor's degree,"White, not Hispanic/Latino",40,"$35,000 to $49,999",Female,"Catholic ",no,0,2240,A18XL4DNNYT01S,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:43:17,2021-12-08 10:46:05,IP Address,108.53.57.95,100,168,True,2021-12-08 10:46:05,R_1MZg5QcNsxLjmVD,,,,,40.8462066650390625,-74.705596923828125,anonymous,EN,I agree to participate,Not famiiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Strongly agree,Disagree,No change,Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",40,"Over $100,000",Male,Atheist,none,0,168,A4W9APAHFWVLO,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:45:22,2021-12-08 10:46:47,IP Address,47.76.77.42,100,85,True,2021-12-08 10:46:47,R_3JEQeiBCcylek6d,,,,,29.7133026123046875,-95.48040008544921875,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat less refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Strongly agree,More likely,Very Liberal,Democratic,Immigrant (foreign born),Master's degree,"White, not Hispanic/Latino",57,"$50,000 to $74,999",Male,"Catholic ",good experience,0,85,A2AR1SZJ2HB22G,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:45:14,2021-12-08 10:46:51,IP Address,45.41.224.67,100,97,True,2021-12-08 10:46:51,R_23eNFZ41vix66HM,,,,,36.038299560546875,-115.14459991455078125,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Agree,Agree,More likely,Liberal,Democratic,Immigrant (foreign born),Bachelor's degree,"White, not Hispanic/Latino",35,"$50,000 to $74,999",Female,"Catholic ",no comments,0,97,AC5G82UYGO4SY,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:44:21,2021-12-08 10:46:55,IP Address,12.229.72.84,100,153,True,2021-12-08 10:46:55,R_2EHmUtoGQ2k56x7,,,,,40.610504150390625,-85.94969940185546875,anonymous,EN,I agree to participate,Somewhat familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Strongly disagree,Neither agree nor disagree,No change,Moderate,Independent,"Not an immigrant, parents and grandparents are not immigrants",Some college coursework completed,"White, not Hispanic/Latino",34,"$50,000 to $74,999",Female,Atheist,N/A,0,153,AWDU600NXZ26L,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:46:14,2021-12-08 10:47:08,IP Address,73.177.48.109,100,54,True,2021-12-08 10:47:09,R_2uQl7HYIoIFRSGl,,,,,32.5316925048828125,-92.1768035888671875,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly less refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Strongly agree,Strongly agree,Less likely,Very Conservative,Republican,"Not an immigrant, but at least one parent is an immigrant",Bachelor's degree,"Black or African American, not Hispanic/Latino",35,"$35,000 to $49,999",Male,Muslim,Good,0,54,A2782DG7YVH2MO,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:36:24,2021-12-08 10:47:10,IP Address,196.17.64.243,100,645,True,2021-12-08 10:47:11,R_pbmdmNCaQ7n3XW1,,,,,34.0543975830078125,-118.2440948486328125,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Strongly agree,Agree,More likely,Very Liberal,Democratic,Immigrant (foreign born),Bachelor's degree,"White, not Hispanic/Latino",31,"$50,000 to $74,999",Male,"Catholic ",nice survey,0,645,AIYJYUIDD7PAP,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:42:12,2021-12-08 10:47:15,IP Address,24.172.238.18,100,303,True,2021-12-08 10:47:15,R_2bK5GkoppyAjFhI,,,,,34.1416015625,-80.88860321044921875,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Strongly agree,Strongly agree,More likely,Very Conservative,Democratic,Immigrant (foreign born),Bachelor's degree,"Black or African American, not Hispanic/Latino",40,"$50,000 to $74,999",Female,"Catholic ",none,0,303,ARYUQ3EDA5FO5,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:44:26,2021-12-08 10:47:16,IP Address,154.13.49.9,100,169,True,2021-12-08 10:47:16,R_tE9DFA0LGK77Khz,,,,,40.82049560546875,-73.91829681396484375,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Strongly agree,Strongly agree,Significantly more likely,Very Liberal,Democratic,Immigrant (foreign born),Bachelor's degree,Hispanic or Latino,35,"$35,000 to $49,999",Female,"Catholic ",NICE,0,169,A1VFASPM0EM2KY,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:45:54,2021-12-08 10:47:17,IP Address,74.72.142.129,100,82,True,2021-12-08 10:47:17,R_3RlmH1HYOZXHhv7,,,,,41.594696044921875,-74.50360107421875,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are somewhat less dangerous than the average resident in the US.,Strongly agree,Disagree,Significantly more likely,Very Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",High school or equivalent,"White, not Hispanic/Latino",44,"$75,000 to $99,999",Male,Atheist,,0,82,A147F5PJTHOB8A,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:36:20,2021-12-08 10:47:33,IP Address,68.53.157.190,100,673,True,2021-12-08 10:47:33,R_2PCrR717O1CvdMz,,,,,36.0048065185546875,-86.78859710693359375,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Neither agree nor disagree,Neither agree nor disagree,No change,Moderate,Democratic,"Not an immigrant, parents are not immigrants, but at least one grandparent is an immigrant",Master's degree,"White, not Hispanic/Latino",40,"Over $100,000",Male,Protestant,Good,0,673,A22XZJRGKU2TJI,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:43:40,2021-12-08 10:47:55,IP Address,172.98.189.86,100,254,True,2021-12-08 10:47:56,R_1PbByuOTrG5Onm1,,,,,40.00250244140625,-75.1134033203125,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Agree,Agree,More likely,Moderate,Republican,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",53,"$35,000 to $49,999",Male,"Catholic ",It is good and useful,0,254,AEVU4JTSTCF9B,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:44:35,2021-12-08 10:47:56,IP Address,154.13.61.96,100,201,True,2021-12-08 10:47:56,R_2DZFNFHnxvoGpTm,,,,,40.82049560546875,-73.91829681396484375,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Agree,Agree,More likely,Very Liberal,Democratic,Immigrant (foreign born),Bachelor's degree,Hispanic or Latino,36,"$20,000 to $34,999",Female,"Catholic ",very nice,0,201,A1M00WY6BFDTXJ,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
