"","X","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","base_knowledge","admission","acceptance","crime","influx","threat_perception","voting","ideology","party","immigrant_status","Q14","race","age","income","gender","religion","Q20","MobileDev","Q_TotalDuration","AmazonId","treatment","educ_d","education","age_binned","admission_dichotimized","acceptance_dichotimized","crime_dichotimized","influx_dichotimized","threat_dichotimized","voting_dichotimized","weight"
"794",1103,"2021-12-08 11:02:32","2021-12-08 11:10:30","IP Address","72.227.92.144",100,478,"True","2021-12-08 11:10:31","R_2teWQPDybJ79ywY",NA,NA,NA,NA,42.8444061279297,-78.8149032592773,"anonymous","EN",1,1,2,2,0,0,0,1,0,"Other",0,"Bachelor's degree","Black or African American",28,"$75,000 to $99,999","Male","Spiritual—not religious","none",0,478,"A1IV4GOY13UQYO","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,0,0,0,0.862073084052602
"795",1104,"2021-12-08 10:56:35","2021-12-08 11:10:42","IP Address","154.13.59.71",100,847,"True","2021-12-08 11:10:43","R_3rIh149lCRbBX1k",NA,NA,NA,NA,39.0469055175781,-77.4903030395508,"anonymous","EN",1,2,-2,-2,-1,2,1,-1,1,"Democrat",0,"Bachelor's degree","White",29,"$75,000 to $99,999","Male","Catholic ","GOOD WORK ABOUT IMMIGRANTS IN USA.",0,847,"AGWB2JI4I0L78","border security","Bachelor's degree","Bachelor or higher","25 to 39",1,1,1,0,0,1,0.29946735993746
"796",1105,"2021-12-08 11:09:22","2021-12-08 11:12:02","IP Address","208.203.209.180",100,160,"True","2021-12-08 11:12:02","R_3sVMnXnL04o7zj3",NA,NA,NA,NA,40.6737060546875,-73.5335998535156,"anonymous","EN",1,1,1,1,-1,1,0,1,-1,"Democrat",0,"Bachelor's degree","White",59,"Over $100,000","Female","Catholic ","nice",0,160,"A3I7TY0IRO7ZRQ","control","Bachelor's degree","Bachelor or higher","40 to 59",0,0,1,0,0,0,0.477924450816928
"797",1106,"2021-12-08 11:10:10","2021-12-08 11:12:10","IP Address","199.101.192.154",100,119,"True","2021-12-08 11:12:10","R_2TY3mfvdPD7BVxg",NA,NA,NA,NA,34.0543975830078,-118.244094848633,"anonymous","EN",1,1,0,0,1,2,-1,1,-1,"Democrat",0,"Master's degree","White",72,"$50,000 to $74,999","Male","None","",0,119,"ALTMSSCYKZS8Z","traditional security","Postgraduate degree","Bachelor or higher","60+",0,0,0,0,1,0,1.29193445424344
"798",1107,"2021-12-08 11:11:33","2021-12-08 11:12:27","IP Address","212.162.148.91",100,54,"True","2021-12-08 11:12:28","R_PM7pvpfHPiFV8eB",NA,NA,NA,NA,41.8777008056641,-87.6376037597656,"anonymous","EN",1,1,1,1,1,-1,1,1,1,"Democrat",0,"Bachelor's degree","White",29,"$50,000 to $74,999","Male","Catholic ","none",0,54,"A35S5YV2XL971J","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,1,0,0,0.29946735993746
"799",1108,"2021-12-08 11:12:07","2021-12-08 11:13:07","IP Address","104.224.28.123",100,60,"True","2021-12-08 11:13:07","R_3QQos6fpntHaPi7",NA,NA,NA,NA,40.78759765625,-74.0599975585938,"anonymous","EN",1,2,1,0,0,2,0,1,0,"Democrat",0,"Bachelor's degree","White",29,"$20,000 to $34,999","Male","Catholic ","",0,60,"A20LKUNLGTTANZ","border security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,0,0,0,0.29946735993746
"800",1109,"2021-12-08 11:12:31","2021-12-08 11:13:32","IP Address","98.34.89.95",100,60,"True","2021-12-08 11:13:32","R_3JdWcoeqBrIiY45",NA,NA,NA,NA,42.3294067382812,-89.0325012207031,"anonymous","EN",1,1,-1,1,1,0,-1,1,0,"Democrat",0,"Bachelor's degree","White",46,"$20,000 to $34,999","Male","Catholic ","",0,60,"A1WKAB67VEM9AA","traditional security","Bachelor's degree","Bachelor or higher","40 to 59",1,0,0,0,1,0,0.477924450816928
"801",1110,"2021-12-08 11:09:29","2021-12-08 11:13:41","IP Address","170.75.148.106",100,251,"True","2021-12-08 11:13:41","R_1plqYsCsxFWjhPD",NA,NA,NA,NA,35.2315979003906,-80.8427963256836,"anonymous","EN",1,1,1,0,-2,1,2,-1,1,"Democrat",0,"Bachelor's degree","White",26,"$50,000 to $74,999","Female","Catholic ","nice",0,251,"A2LGBVHFLVWQO7","traditional security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,1,0.29946735993746
"802",1112,"2021-12-08 11:12:57","2021-12-08 11:14:13","IP Address","154.22.56.131",100,76,"True","2021-12-08 11:14:13","R_SI8GoEOUzIffUo9",NA,NA,NA,NA,37.7510070800781,-97.8219985961914,"anonymous","EN",1,2,0,-1,-1,2,0,1,-1,"Democrat",0,"Bachelor's degree","White",29,"$50,000 to $74,999","Male","Catholic ","NO",0,76,"A1LU6UO2QA8M8C","control","Bachelor's degree","Bachelor or higher","25 to 39",0,1,1,0,0,0,0.29946735993746
"803",1113,"2021-12-08 11:13:35","2021-12-08 11:14:18","IP Address","185.215.150.214",100,42,"True","2021-12-08 11:14:18","R_3GiIGBvnJKjTxgh",NA,NA,NA,NA,41.8777008056641,-87.6376037597656,"anonymous","EN",1,1,0,-2,-1,0,2,1,1,"Democrat",0,"Bachelor's degree","White",29,"$50,000 to $74,999","Male","Catholic ","none",0,42,"A10E77ALJR6R1R","traditional security","Bachelor's degree","Bachelor or higher","25 to 39",0,1,1,0,0,0,0.29946735993746
"804",1114,"2021-12-08 11:10:56","2021-12-08 11:14:26","IP Address","71.127.48.232",100,210,"True","2021-12-08 11:14:26","R_3DhIAcnyDPBgHtQ",NA,NA,NA,NA,38.5845031738281,-76.8940963745117,"anonymous","EN",1,1,0,0,0,1,-1,0,-1,"Democrat",0,"Bachelor's degree","Black or African American",28,"$20,000 to $34,999","Male","Agnostic","no",0,210,"A002160837SWJFPIAI7L7","border security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,0,1,0,0.422348538313275
"805",1115,"2021-12-08 11:12:45","2021-12-08 11:14:36","IP Address","68.104.1.194",100,111,"True","2021-12-08 11:14:36","R_rfqIKxvu7G7Uc0h",NA,NA,NA,NA,36.2973022460938,-115.241798400879,"anonymous","EN",1,1,2,0,-1,1,1,1,-1,"Democrat",0,"Bachelor's degree","White",25,"$50,000 to $74,999","Male","Catholic ","great work.",0,111,"A24FSDNJDQTR9O","border security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"806",1116,"2021-12-08 11:10:00","2021-12-08 11:14:47","IP Address","76.178.183.51",100,286,"True","2021-12-08 11:14:47","R_1QJZi8TfNwjAQjC",NA,NA,NA,NA,46.7313995361328,-117.173301696777,"anonymous","EN",1,2,0,2,0,2,1,1,2,"Democrat",1,"Bachelor's degree","White",25,"$50,000 to $74,999","Male","Catholic ","nice",0,286,"ADNO9DQ0UNEK3","border security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,0,0,0,0.29946735993746
"807",1117,"2021-12-08 11:11:58","2021-12-08 11:14:53","IP Address","216.47.34.53",100,174,"True","2021-12-08 11:14:53","R_2PdSLGN7jobCVCJ",NA,NA,NA,NA,44.3018951416016,-92.6781005859375,"anonymous","EN",1,1,0,1,-1,1,1,0,-1,"Democrat",0,"Bachelor's degree","White",25,"$50,000 to $74,999","Male","Catholic ","great work.",0,174,"AMAXSUIWHY95F","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"808",1118,"2021-12-08 11:11:44","2021-12-08 11:14:58","IP Address","47.38.187.138",100,193,"True","2021-12-08 11:14:58","R_1GTuLaKi0tKwTq9",NA,NA,NA,NA,32.5816955566406,-97.1399002075195,"anonymous","EN",1,2,1,1,-1,2,-2,1,1,"Democrat",0,"Master's degree","White",41,"$75,000 to $99,999","Male","Catholic ","nice survey",0,193,"A3KCPQBJBFUU1N","traditional security","Postgraduate degree","Bachelor or higher","40 to 59",0,0,1,0,1,0,0.477924450816928
"809",1119,"2021-12-08 11:11:46","2021-12-08 11:15:22","IP Address","70.140.144.255",100,215,"True","2021-12-08 11:15:22","R_12SivWRMEhubeIN",NA,NA,NA,NA,29.9429931640625,-95.2595977783203,"anonymous","EN",1,1,-2,-1,0,2,0,-1,1,"Democrat",0,"Bachelor's degree","Hispanic or Latino",60,"$50,000 to $74,999","Male","Catholic ","This study was very well and clear.",0,215,"A22IPK0ZOW22RU","border security","Bachelor's degree","Bachelor or higher","60+",1,1,0,0,0,1,6.06577754927872
"810",1120,"2021-12-08 11:14:47","2021-12-08 11:15:28","IP Address","212.162.150.201",100,41,"True","2021-12-08 11:15:28","R_UzmcWt7yJl8cIgx",NA,NA,NA,NA,41.8777008056641,-87.6376037597656,"anonymous","EN",1,1,2,-2,-1,0,-1,1,1,"Democrat",0,"Bachelor's degree","White",28,"$50,000 to $74,999","Male","Catholic ","none",0,41,"A20KLNCJK6M7DV","control","Bachelor's degree","Bachelor or higher","25 to 39",0,1,1,0,1,0,0.29946735993746
"811",1121,"2021-12-08 11:13:04","2021-12-08 11:15:38","IP Address","154.22.56.163",100,153,"True","2021-12-08 11:15:38","R_qLrTGHFb99xRL6V",NA,NA,NA,NA,37.7510070800781,-97.8219985961914,"anonymous","EN",1,2,1,1,-2,1,0,-1,0,"Democrat",0,"Bachelor's degree","White",33,"$35,000 to $49,999","Female","Catholic ","great ",0,153,"AV6HVFVMMGO2J","traditional security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,1,0.29946735993746
"812",1122,"2021-12-08 11:09:50","2021-12-08 11:16:15","IP Address","73.48.64.116",100,384,"True","2021-12-08 11:16:15","R_1mCAqe8GM8lZNu1",NA,NA,NA,NA,32.0563049316406,-81.0500030517578,"anonymous","EN",1,1,-2,-2,-2,-2,2,-2,2,"Other",0,"High school or equivalent","White",26,"Less than $20,000","Male","Protestant","",0,384,"ACON9O9NMFOHE","border security","High school or less","Associate or less","25 to 39",1,1,1,1,0,1,2.28571365721951
"813",1123,"2021-12-08 11:16:06","2021-12-08 11:16:52","IP Address","216.126.225.111",100,46,"True","2021-12-08 11:16:52","R_4GVGfS1DpzQrJJf",NA,NA,NA,NA,39.0180053710938,-77.5390014648438,"anonymous","EN",1,1,2,0,1,1,1,1,1,"Democrat",0,"Bachelor's degree","White",29,"$50,000 to $74,999","Male","Catholic ","none",0,46,"AAQ3J9OI2GC8I","border security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,0,0,0,0.29946735993746
"814",1124,"2021-12-08 11:15:24","2021-12-08 11:16:56","IP Address","47.76.77.189",100,91,"True","2021-12-08 11:16:56","R_1jrDWWQE1MQL2II",NA,NA,NA,NA,29.7133026123047,-95.4804000854492,"anonymous","EN",1,2,-1,1,-1,1,1,1,-1,"Democrat",0,"Bachelor's degree","White",43,"Over $100,000","Female","Catholic ","nice",0,91,"A273HAQ16CGW3W","control","Bachelor's degree","Bachelor or higher","40 to 59",1,0,1,0,0,0,0.477924450816928
"815",1125,"2021-12-08 11:13:05","2021-12-08 11:17:20","IP Address","202.182.67.239",100,254,"True","2021-12-08 11:17:20","R_2OHAG9LxGRmpf8I",NA,NA,NA,NA,40.6078033447266,-73.8215026855469,"anonymous","EN",1,2,2,2,-2,2,2,2,2,"Democrat",1,"Master's degree","White",33,"$35,000 to $49,999","Male","Catholic ","good",0,254,"A27NVLQD2G8ZUI","traditional security","Postgraduate degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"816",1126,"2021-12-08 11:16:15","2021-12-08 11:17:20","IP Address","136.175.194.45",100,64,"True","2021-12-08 11:17:20","R_3EGsBwQT5zLyTky",NA,NA,NA,NA,36.8374938964844,-76.0976028442383,"anonymous","EN",1,2,0,1,-1,2,2,1,-1,"Democrat",1,"Bachelor's degree","White",35,"$75,000 to $99,999","Male","Catholic ","good",0,64,"A24DB7CMSNZCBB","border security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"817",1127,"2021-12-08 11:08:42","2021-12-08 11:17:43","IP Address","135.181.91.156",100,540,"True","2021-12-08 11:17:43","R_2QxqGhMRxJn7jBh",NA,NA,NA,NA,60.1719055175781,24.9346923828125,"anonymous","EN",1,2,-1,0,-1,1,1,1,-1,"Democrat",0,"Bachelor's degree","White",45,"$35,000 to $49,999","Female","Catholic ","The task is very clear and vivid",0,540,"A3TNU1ZG1LFDA6","traditional security","Bachelor's degree","Bachelor or higher","40 to 59",1,0,1,0,0,0,0.477924450816928
"818",1128,"2021-12-08 11:16:05","2021-12-08 11:17:55","IP Address","202.182.67.3",100,109,"True","2021-12-08 11:17:55","R_CdxZFQLzxWB3mmd",NA,NA,NA,NA,40.6078033447266,-73.8215026855469,"anonymous","EN",1,1,2,2,-2,2,2,2,2,"Democrat",1,"Master's degree","White",36,"$50,000 to $74,999","Male","Catholic ","good",0,109,"AZYN8EROQ2F91","control","Postgraduate degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"819",1129,"2021-12-08 11:09:44","2021-12-08 11:18:15","IP Address","202.182.64.57",100,511,"True","2021-12-08 11:18:15","R_3sttb7LeSoSeVrU",NA,NA,NA,NA,40.6078033447266,-73.8215026855469,"anonymous","EN",1,2,2,2,-1,2,1,2,2,"Democrat",1,"Master's degree","White",38,"$20,000 to $34,999","Male","Protestant","Nice",0,511,"A2ZE857ADAIQI2","traditional security","Postgraduate degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"820",1130,"2021-12-08 11:18:34","2021-12-08 11:19:10","IP Address","45.61.172.46",100,36,"True","2021-12-08 11:19:10","R_31jvCMmmI3IwLVA",NA,NA,NA,NA,39.0180053710938,-77.5390014648438,"anonymous","EN",1,2,1,1,-2,0,1,1,0,"Democrat",0,"Bachelor's degree","White",29,"$35,000 to $49,999","Male","Protestant","",0,36,"A2C8MIOP1NRD4U","border security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"821",1131,"2021-12-08 11:18:34","2021-12-08 11:19:29","IP Address","170.39.185.245",100,55,"True","2021-12-08 11:19:30","R_240qSU8jMlxELHD",NA,NA,NA,NA,39.0180053710938,-77.5390014648438,"anonymous","EN",1,1,1,0,0,-1,-1,-1,1,"Democrat",0,"Bachelor's degree","White",29,"$50,000 to $74,999","Male","Catholic ","none",0,55,"AQXZUVF2QWLYS","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,1,1,1,0.29946735993746
"822",1132,"2021-12-08 11:09:54","2021-12-08 11:19:35","IP Address","76.107.22.8",100,580,"True","2021-12-08 11:19:35","R_2reTzahBFVFyHaV",NA,NA,NA,NA,35.1566925048828,-89.9273986816406,"anonymous","EN",1,1,2,1,-1,2,1,2,2,"Democrat",1,"Bachelor's degree","White",25,"$50,000 to $74,999","Male","Catholic ","nice",0,580,"A3LTWOVJI4YUTT","traditional security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"823",1133,"2021-12-08 10:35:06","2021-12-08 11:19:53","IP Address","202.182.67.9",100,2687,"True","2021-12-08 11:19:53","R_28VaQGemvuzG1s7",NA,NA,NA,NA,40.6078033447266,-73.8215026855469,"anonymous","EN",1,2,1,2,1,2,2,1,1,"Democrat",0,"Master's degree","White",52,"$50,000 to $74,999","Female","Catholic ","No",0,2687,"A6ULQNJYVC2GJ","border security","Postgraduate degree","Bachelor or higher","40 to 59",0,0,0,0,0,0,0.477924450816928
"824",1134,"2021-12-08 11:17:33","2021-12-08 11:20:15","IP Address","191.101.174.50",100,162,"True","2021-12-08 11:20:15","R_3CITjxnB8MzpqpQ",NA,NA,NA,NA,40.78759765625,-74.0599975585938,"anonymous","EN",1,2,0,1,0,1,2,1,-1,"Democrat",1,"Bachelor's degree","White",30,"$50,000 to $74,999","Female","Catholic ","good",0,162,"A2SP949AA8MGFZ","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,0,0,0,0.29946735993746
"825",1135,"2021-12-08 11:19:14","2021-12-08 11:20:24","IP Address","202.182.67.39",100,69,"True","2021-12-08 11:20:24","R_UmunY5wfTKH8e9r",NA,NA,NA,NA,40.6078033447266,-73.8215026855469,"anonymous","EN",1,2,2,2,-2,2,2,2,2,"Democrat",0,"Doctorate","Asian or Pacific Islander",32,"$50,000 to $74,999","Male","Catholic ","good",0,69,"A2DB2GTWSRN5PP","control","Postgraduate degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.291904884323196
"826",1136,"2021-12-08 11:13:23","2021-12-08 11:21:22","IP Address","69.14.153.117",100,479,"True","2021-12-08 11:21:22","R_3fdAZuvreG3szba",NA,NA,NA,NA,42.6002044677734,-83.003303527832,"anonymous","EN",1,1,2,2,0,2,-2,2,-2,"Democrat",0,"Master's degree","Asian or Pacific Islander",38,"Over $100,000","Male","Agnostic","",0,479,"A9IYXJT90J0NK","border security","Postgraduate degree","Bachelor or higher","25 to 39",0,0,0,0,1,0,0.291904884323196
"827",1137,"2021-12-08 11:20:11","2021-12-08 11:22:56","IP Address","73.38.184.19",100,164,"True","2021-12-08 11:22:56","R_AiFzKRHDCPdrYc1",NA,NA,NA,NA,41.2928924560547,-72.5260009765625,"anonymous","EN",1,1,0,0,0,0,-1,0,-1,"Democrat",0,"Associate degree","White",28,"$35,000 to $49,999","Female","Atheist","",0,164,"A2PBRGT71DUYOY","border security","Some college/Associates","Associate or less","25 to 39",0,0,0,0,1,0,0.869561900918844
"828",1138,"2021-12-08 11:19:46","2021-12-08 11:23:43","IP Address","196.16.111.152",100,236,"True","2021-12-08 11:23:43","R_paxXIP9GNQ0xRg5",NA,NA,NA,NA,34.0543975830078,-118.244094848633,"anonymous","EN",1,2,2,1,0,2,2,1,2,"Democrat",0,"Professional","White",55,"$50,000 to $74,999","Male","Protestant","Good",0,236,"A3FC1V60Y3IYQI","border security","Postgraduate degree","Bachelor or higher","40 to 59",0,0,0,0,0,0,0.477924450816928
"829",1139,"2021-12-08 11:22:23","2021-12-08 11:24:08","IP Address","67.163.230.27",100,105,"True","2021-12-08 11:24:09","R_1rk6KVzBpIHe9QR",NA,NA,NA,NA,40.1936950683594,-79.9241027832031,"anonymous","EN",1,0,1,1,0,-1,-1,0,0,"Democrat",0,"Some college coursework completed","White",43,"$35,000 to $49,999","Male","Protestant","",0,105,"A23BWWRR7J5XLS","traditional security","Some college/Associates","Associate or less","40 to 59",0,0,0,1,1,0,2.34375586293784
"830",1140,"2021-12-08 11:20:25","2021-12-08 11:26:07","IP Address","99.98.219.207",100,341,"True","2021-12-08 11:26:07","R_31RaIKV1Vqzo7Dk",NA,NA,NA,NA,32.8477020263672,-96.7024993896484,"anonymous","EN",1,2,1,2,-1,2,1,0,-1,"Republican",0,"Bachelor's degree","White",29,"$20,000 to $34,999","Male","Catholic ","",0,341,"A21J4SY5NBBDG6","traditional security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.392022400771548
"831",1141,"2021-12-08 11:24:08","2021-12-08 11:26:11","IP Address","52.128.53.190",100,122,"True","2021-12-08 11:26:12","R_20NXUmYUcCJj81e",NA,NA,NA,NA,32.9658050537109,-97.6865997314453,"anonymous","EN",1,1,-2,-2,-1,-2,2,-2,2,"Republican",0,"High school or equivalent","White",28,"$35,000 to $49,999","Male","Atheist","It was short and the pay was fair.",0,122,"A3I40B0FATY8VH","border security","High school or less","Associate or less","25 to 39",1,1,1,1,0,1,1.63413831354338
"832",1142,"2021-12-08 11:22:31","2021-12-08 11:26:32","IP Address","202.182.67.30",100,240,"True","2021-12-08 11:26:32","R_1CkmLmQyAPqt1tf",NA,NA,NA,NA,40.6078033447266,-73.8215026855469,"anonymous","EN",1,2,2,2,-2,2,2,2,2,"Democrat",1,"Master's degree","Asian or Pacific Islander",31,"$50,000 to $74,999","Male","Catholic ","golod",0,240,"A33ESCWYEV8WV5","control","Postgraduate degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.291904884323196
"833",1143,"2021-12-08 11:23:34","2021-12-08 11:27:00","IP Address","23.177.176.42",100,206,"True","2021-12-08 11:27:01","R_TjiozASNMUhK6Kl",NA,NA,NA,NA,37.5731048583984,-122.053901672363,"anonymous","EN",1,1,0,0,1,2,-1,2,0,"Democrat",0,"Bachelor's degree","Black or African American",40,"$35,000 to $49,999","Female","Catholic ","very interesting survey",0,206,"AKMB7MK0C3XIM","control","Bachelor's degree","Bachelor or higher","40 to 59",0,0,0,0,1,0,0.880095575236649
"834",1144,"2021-12-08 11:26:19","2021-12-08 11:27:18","IP Address","202.182.64.71",100,59,"True","2021-12-08 11:27:19","R_4TOMzsoSJVIyrtL",NA,NA,NA,NA,40.6078033447266,-73.8215026855469,"anonymous","EN",1,1,1,2,-2,1,1,1,1,"Democrat",0,"Bachelor's degree","Black or African American",38,"$35,000 to $49,999","Male","Catholic ","",0,59,"A24YXOYA0ELKD4","traditional security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.422348538313275
"835",1145,"2021-12-08 11:16:09","2021-12-08 11:29:25","IP Address","202.182.67.33",100,795,"True","2021-12-08 11:29:25","R_2vbSkj2Pan3rbHo",NA,NA,NA,NA,40.6078033447266,-73.8215026855469,"anonymous","EN",1,2,2,2,-2,2,2,2,2,"Democrat",1,"Master's degree","Asian or Pacific Islander",36,"$35,000 to $49,999","Male","Catholic ","good",0,795,"A2QGUNZ2A8K33W","border security","Postgraduate degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.291904884323196
"836",1146,"2021-12-08 11:25:39","2021-12-08 11:29:29","IP Address","154.22.56.175",100,230,"True","2021-12-08 11:29:29","R_ZaVpfRt0OD8Kfzb",NA,NA,NA,NA,37.7510070800781,-97.8219985961914,"anonymous","EN",1,2,1,0,-1,2,0,1,-1,"Democrat",0,"Bachelor's degree","White",29,"$50,000 to $74,999","Male","Catholic ","NO",0,230,"A3J0N9P52OXWV4","traditional security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"837",1147,"2021-12-08 11:28:38","2021-12-08 11:30:07","IP Address","96.239.160.131",100,89,"True","2021-12-08 11:30:08","R_27Nmv0ByxhyaM6Q",NA,NA,NA,NA,40.3964996337891,-80.0441970825195,"anonymous","EN",1,1,2,0,0,1,-1,1,-2,"Democrat",0,"Some college coursework completed","Black or African American",24,"$20,000 to $34,999","Male","Agnostic","",0,89,"A1DCG37N0Y8BN0","control","Some college/Associates","Associate or less","18 to 24",0,0,0,0,1,0,6
"838",1148,"2021-12-08 11:18:04","2021-12-08 11:32:39","IP Address","99.106.61.204",100,875,"True","2021-12-08 11:32:39","R_XyW4k5ElJQHxgyd",NA,NA,NA,NA,29.472900390625,-95.3494033813477,"anonymous","EN",1,2,1,1,0,1,1,1,1,"Democrat",0,"Master's degree","White",58,"Over $100,000","Female","Catholic ","no",0,875,"A3D6HRTNTA1CQJ","traditional security","Postgraduate degree","Bachelor or higher","40 to 59",0,0,0,0,0,0,0.477924450816928
"839",1149,"2021-12-08 11:28:12","2021-12-08 11:34:21","IP Address","154.16.89.169",100,369,"True","2021-12-08 11:34:21","R_8kQ3bZw5AH0AjWp",NA,NA,NA,NA,35.514404296875,-97.5865020751953,"anonymous","EN",1,2,2,2,1,2,1,2,-2,"Democrat",0,"Bachelor's degree","White",40,"$20,000 to $34,999","Male","Protestant","None",0,369,"A1B57W9Y3Q93OV","control","Bachelor's degree","Bachelor or higher","40 to 59",0,0,0,0,0,0,0.477924450816928
"840",1150,"2021-12-08 11:33:50","2021-12-08 11:35:07","IP Address","68.50.84.155",100,76,"True","2021-12-08 11:35:07","R_OPB95o9btHnjfRD",NA,NA,NA,NA,40.2176055908203,-85.3824005126953,"anonymous","EN",1,2,0,1,0,1,1,-1,NA,"Republican",0,"Master's degree","White",62,"$50,000 to $74,999","Male","Catholic ","",0,76,"AUYE4CWVOVXIA","border security","Postgraduate degree","Bachelor or higher","60+",0,0,0,0,0,1,2.55439913326536
"841",1151,"2021-12-08 11:35:32","2021-12-08 11:36:12","IP Address","136.175.194.50",100,40,"True","2021-12-08 11:36:13","R_2E6R4k9evN0Jvom",NA,NA,NA,NA,36.8374938964844,-76.0976028442383,"anonymous","EN",1,2,2,2,-2,2,2,2,2,"Democrat",1,"Bachelor's degree","White",34,"$50,000 to $74,999","Male","Catholic ","good",0,40,"AFER49XXMM4PE","border security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
